,source,target
8766,3456,6512
8767,3457,4518
8768,3457,7057
8769,3457,8115
8770,3457,6035
8771,3458,7714
8772,3458,4296
8773,3459,5812
8774,3459,8247
8775,3461,8912
8776,3461,8034
8777,3461,3461
8778,3462,7304
8779,3463,7205
8780,3463,3962
8781,3463,8367
8782,3463,5897
8783,3464,4737
8784,3465,3692
8785,3466,8047
8786,3466,3466
8787,3466,7720
8788,3467,4024
8789,3468,6027
8790,3469,8498
8791,3470,8628
8792,3470,6814
8793,3471,5067
8794,3471,5451
8795,3471,7898
8796,3472,5419
8797,3472,7694
8798,3473,6487
8799,3474,6928
8800,3475,8413
8801,3477,6566
8802,3478,5108
8803,3478,3956
8804,3478,6763
8805,3479,4211
8806,3479,5105
8807,3480,6287
8808,3480,7239
8809,3480,8923
8810,3480,5256
8811,3481,9051
8812,3481,6603
8813,3481,6257
8814,3482,6302
8815,3483,6884
8816,3484,6455
8817,3484,5646
8818,3485,4630
8819,3485,4385
8820,3487,4175
8821,3487,8593
8822,3488,3679
8823,3490,4120
8824,3491,8522
8825,3491,8777
8826,3491,4849
8827,3491,4021
8828,3491,6985
8829,3491,3747
8830,3491,3491
8831,3491,5317
8832,3491,8371
8833,3492,4966
8834,3493,8991
8835,3494,5400
8836,3494,7721
8837,3495,7027
8838,3495,6822
8839,3497,4003
8840,3497,7813
8841,3498,9069
8842,3499,6654
8843,3500,6937
8844,3500,8894
8845,3500,3799
8846,3500,8715
8847,3501,8421
8848,3501,7933
8849,3502,6681
8850,3503,9201
8851,3503,5266
8852,3504,4868
8853,3506,4774
8854,3506,6229
8855,3506,9160
8856,3506,6078
8857,3506,5744
8858,3506,9087
8859,3507,5362
8860,3507,8336
8861,3509,4442
8862,3509,3509
8863,3510,6980
8864,3512,4138
8865,3512,4450
8866,3512,8901
8867,3512,4127
8868,3513,5651
8869,3513,8320
8870,3514,7343
8871,3514,5607
8872,3515,8292
8873,3515,6649
8874,3516,8885
8875,3517,6726
8876,3517,8838
8877,3518,6703
8878,3519,3519
8879,3519,5525
8880,3520,7470
8881,3520,6102
8882,3521,5102
8883,3522,3738
8884,3522,7525
8885,3523,5809
8886,3523,5142
8887,3523,3523
8888,3524,5868
8889,3524,8357
8890,3525,5383
8891,3526,6743
8892,3526,8074
8893,3527,4651
8894,3528,8759
8895,3530,7503
8896,3531,7560
8897,3532,8870
8898,3533,5090
8899,3534,6102
8900,3534,3863
8901,3534,3656
8902,3535,6071
8903,3536,6086
8904,3536,8214
8905,3537,9097
8906,3538,3880
8907,3538,7950
8908,3539,8981
8909,3539,7385
8910,3539,7614
8911,3539,6069
8912,3539,3539
8913,3539,3625
8914,3539,4187
8915,3540,4896
8916,3541,4416
8917,3541,3541
8918,3542,8892
8919,3543,8098
8920,3543,9237
8921,3544,5454
8922,3544,8778
8923,3544,5325
8924,3544,4998
8925,3545,4001
8926,3546,4110
8927,3546,8597
8928,3547,4380
8929,3547,5707
8930,3548,4599
8931,3548,6976
8932,3549,4590
8933,3549,8772
8934,3549,7198
8935,3550,4384
8936,3550,8167
8937,3551,5356
8938,3551,6986
8939,3552,8894
8940,3553,8517
8941,3553,8566
8942,3553,3553
8943,3554,7759
8944,3554,8245
8945,3554,7194
8946,3556,7595
8947,3556,7244
8948,3556,5490
8949,3557,8002
8950,3557,8638
8951,3557,8201
8952,3557,5541
8953,3558,3649
8954,3558,8174
8955,3559,3730
8956,3559,3596
8957,3560,8969
8958,3560,8958
8959,3560,4870
8960,3560,8672
8961,3560,6396
8962,3561,3561
8963,3562,9007
8964,3563,7861
8965,3565,6999
8966,3565,4910
8967,3565,4633
8968,3565,5081
8969,3565,4916
8970,3565,6155
8971,3566,8270
8972,3567,5506
8973,3567,6356
8974,3568,4308
8975,3569,7701
8976,3570,7543
8977,3571,8671
8978,3571,5117
8979,3572,4249
8980,3572,5925
8981,3572,4415
8982,3572,7392
8983,3572,7142
8984,3572,6647
8985,3572,3671
8986,3573,5893
8987,3573,7166
8988,3574,5064
8989,3575,4580
8990,3575,6857
8991,3576,7874
8992,3576,8924
8993,3576,3822
8994,3577,7619
8995,3577,6482
8996,3577,3756
8997,3578,3630
8998,3580,6678
8999,3581,4533
9000,3581,9080
9001,3582,5463
9002,3583,7493
9003,3584,4931
9004,3585,5576
9005,3585,3748
9006,3586,4811
9007,3587,4344
9008,3588,8460
9009,3589,8492
9010,3589,6248
9011,3589,8417
9012,3589,6504
9013,3589,4334
9014,3589,7320
9015,3589,3733
9016,3589,7114
9017,3590,6402
9018,3590,7286
9019,3591,5637
9020,3591,7408
9021,3592,6130
9022,3592,4281
9023,3593,7120
9024,3593,6193
9025,3594,5188
9026,3594,5985
9027,3595,8731
9028,3597,7426
9029,3597,5466
9030,3599,8110
9031,3599,7062
9032,3600,5875
9033,3600,3759
9034,3600,8721
9035,3601,5018
9036,3601,3640
9037,3602,6029
9038,3603,7269
9039,3604,6901
9040,3605,4213
9041,3605,5115
9042,3606,7480
9043,3606,6612
9044,3607,6066
9045,3610,6486
9046,3610,4319
9047,3610,6845
9048,3610,6133
9049,3610,7859
9050,3610,7742
9051,3611,6856
9052,3611,8549
9053,3611,6157
9054,3612,3978
9055,3613,5948
9056,3613,3841
9057,3615,9130
9058,3617,7784
9059,3618,8142
9060,3618,8267
9061,3619,3907
9062,3619,8602
9063,3619,7254
9064,3620,7739
9065,3620,4765
9066,3621,3646
9067,3621,4224
9068,3621,8287
9069,3621,6065
9070,3621,3621
9071,3622,4041
9072,3622,5336
9073,3623,6779
9074,3623,4875
9075,3623,4438
9076,3623,8353
9077,3624,9066
9078,3625,7385
9079,3625,6524
9080,3626,5781
9081,3626,7848
9082,3627,3941
9083,3628,5773
9084,3629,8341
9085,3629,4095
9086,3631,4711
9087,3631,6927
9088,3631,8509
9089,3632,8719
9090,3632,8864
9091,3635,4661
9092,3635,9081
9093,3635,7158
9094,3636,4320
9095,3637,8589
9096,3638,5989
9097,3638,7752
9098,3638,6004
9099,3638,7055
9100,3639,7402
9101,3639,4607
9102,3640,3920
9103,3641,6615
9104,3642,5923
9105,3643,4419
9106,3644,5479
9107,3644,6276
9108,3644,3688
9109,3644,8850
9110,3644,7869
9111,3645,4928
9112,3645,8051
9113,3646,4763
9114,3646,4088
9115,3646,5847
9116,3647,4526
9117,3647,7538
9118,3647,6832
9119,3647,3647
9120,3647,9052
9121,3648,6634
9122,3649,9173
9123,3649,8174
9124,3650,5396
9125,3650,4904
9126,3651,4879
9127,3652,7189
9128,3653,8822
9129,3654,5151
9130,3654,7324
9131,3655,8717
9132,3656,4214
9133,3656,7470
9134,3656,5870
9135,3656,3867
9136,3656,7884
9137,3656,8349
9138,3657,8233
9139,3657,4598
9140,3658,4114
9141,3658,7072
9142,3659,5861
9143,3660,6066
9144,3661,8616
9145,3662,4987
9146,3663,6637
9147,3665,7380
9148,3665,8532
9149,3665,8855
9150,3665,8389
9151,3665,6446
9152,3665,3665
9153,3666,9129
9154,3667,8311
9155,3668,6557
9156,3668,8250
9157,3668,7369
9158,3668,7157
9159,3668,6037
9160,3669,8604
9161,3669,5943
9162,3671,4659
9163,3673,5441
9164,3674,5762
9165,3674,8117
9166,3675,3708
9167,3675,5696
9168,3675,7761
9169,3676,8285
9170,3676,8705
9171,3677,5810
9172,3677,6443
9173,3677,8472
9174,3677,6718
9175,3677,7214
9176,3677,5822
9177,3677,7427
9178,3678,6674
9179,3679,6457
9180,3680,5248
9181,3680,6381
9182,3680,4478
9183,3680,7024
9184,3681,3999
9185,3681,6514
9186,3681,5231
9187,3682,5313
9188,3682,3911
9189,3682,4607
9190,3683,7895
9191,3683,3980
9192,3684,6467
9193,3684,6164
9194,3684,8570
9195,3684,9176
9196,3685,6534
9197,3685,5009
9198,3685,6523
9199,3686,7326
9200,3686,7434
9201,3686,9192
9202,3687,5032
9203,3688,6276
9204,3688,7652
9205,3688,8335
9206,3688,5479
9207,3689,7811
9208,3689,8556
9209,3689,7698
9210,3689,9159
9211,3691,4861
9212,3693,6684
9213,3694,7913
9214,3695,8858
9215,3696,4389
9216,3697,4512
9217,3697,7126
9218,3698,6059
9219,3699,5048
9220,3699,5010
9221,3700,5797
9222,3700,6314
9223,3701,4605
9224,3701,5554
9225,3701,7449
9226,3701,7445
9227,3702,6909
9228,3704,4126
9229,3704,9203
9230,3704,8789
9231,3704,8715
9232,3705,6481
9233,3705,4496
9234,3705,3873
9235,3706,5252
9236,3709,6063
9237,3709,7191
9238,3710,7635
9239,3710,9232
9240,3711,9116
9241,3711,5793
9242,3712,4397
9243,3713,6349
9244,3714,4860
9245,3714,4262
9246,3715,7612
9247,3716,4256
9248,3716,8752
9249,3717,7416
9250,3717,8521
9251,3717,8624
9252,3717,8476
9253,3717,9173
9254,3717,8469
9255,3718,7851
9256,3718,4903
9257,3719,7266
9258,3719,7463
9259,3719,8374
9260,3720,4603
9261,3720,4854
9262,3721,3888
9263,3722,6316
9264,3722,5189
9265,3722,8946
9266,3723,8692
9267,3724,8520
9268,3724,3724
9269,3726,6071
9270,3728,7043
9271,3728,9113
9272,3729,8373
9273,3729,4909
9274,3729,8022
9275,3730,3748
9276,3731,6401
9277,3731,7212
9278,3732,7494
9279,3733,7320
9280,3733,9195
9281,3733,8417
9282,3734,3837
9283,3734,7734
9284,3735,9078
9285,3735,6764
9286,3736,7942
9287,3737,4958
9288,3737,3906
9289,3737,8214
9290,3738,4089
9291,3738,5624
9292,3738,6798
9293,3740,8339
9294,3740,6874
9295,3740,4684
9296,3741,5468
9297,3742,8642
9298,3742,9146
9299,3742,8998
9300,3743,9176
9301,3743,6620
9302,3744,5975
9303,3744,6706
9304,3744,4988
9305,3744,5519
9306,3744,5089
9307,3744,4933
9308,3745,6346
9309,3745,7097
9310,3746,7317
9311,3747,8416
9312,3747,8815
9313,3749,7053
9314,3750,3811
9315,3751,6569
9316,3751,8490
9317,3751,4720
9318,3753,9021
9319,3754,7789
9320,3755,5492
9321,3755,4453
9322,3755,7749
9323,3757,3757
9324,3758,9210
9325,3759,9204
9326,3759,8721
9327,3760,6976
9328,3761,7711
9329,3762,5095
9330,3762,8588
9331,3763,7406
9332,3763,3763
9333,3764,7914
9334,3765,8413
9335,3765,7268
9336,3765,5643
9337,3766,5759
9338,3766,8555
9339,3766,6608
9340,3767,8197
9341,3767,8778
9342,3767,8452
9343,3767,5666
9344,3767,4337
9345,3767,8485
9346,3768,6112
9347,3768,5285
9348,3768,3768
9349,3769,7339
9350,3770,7007
9351,3771,6784
9352,3771,7988
9353,3774,4227
9354,3774,4934
9355,3774,6911
9356,3776,5024
9357,3776,5346
9358,3776,4454
9359,3776,7952
9360,3776,4855
9361,3777,4632
9362,3777,7206
9363,3777,8952
9364,3778,6819
9365,3779,4762
9366,3780,3780
9367,3781,9061
9368,3782,6169
9369,3782,8859
9370,3782,6207
9371,3782,6591
9372,3783,8258
9373,3784,8545
9374,3785,5058
9375,3786,7579
9376,3787,6948
9377,3787,8193
9378,3787,4162
9379,3787,4862
9380,3788,3888
9381,3788,4732
9382,3789,9247
9383,3789,3789
9384,3790,9235
9385,3791,7113
9386,3792,3876
9387,3792,6214
9388,3792,7638
9389,3793,6133
9390,3793,6845
9391,3793,3865
9392,3794,5383
9393,3795,4711
9394,3795,8935
9395,3795,8337
9396,3795,5575
9397,3796,4379
9398,3797,5682
9399,3797,8884
9400,3797,6232
9401,3798,5637
9402,3798,7863
9403,3799,8894
9404,3800,5401
9405,3801,6519
9406,3801,5378
9407,3801,5831
9408,3802,8992
9409,3803,7052
9410,3803,8702
9411,3804,7212
9412,3804,8752
9413,3806,5318
9414,3806,4774
9415,3806,4917
9416,3806,6078
9417,3806,5860
9418,3806,8624
9419,3807,4126
9420,3807,5648
9421,3807,4611
9422,3807,8715
9423,3808,6340
9424,3809,5836
9425,3809,5338
9426,3809,6032
9427,3812,7200
9428,3814,6693
9429,3814,3814
9430,3814,9185
9431,3815,6534
9432,3815,8621
9433,3815,6216
9434,3815,3815
9435,3815,3990
9436,3816,8513
9437,3817,4715
9438,3817,4544
9439,3819,7083
9440,3819,6420
9441,3820,7184
9442,3820,3820
9443,3821,8145
9444,3821,6315
9445,3822,7874
9446,3824,8675
9447,3824,7071
9448,3825,7690
9449,3825,8775
9450,3826,7597
9451,3827,9130
9452,3827,6065
9453,3828,8531
9454,3828,3828
9455,3829,4141
9456,3829,3829
9457,3829,7417
9458,3830,9007
9459,3830,7661
9460,3830,5467
9461,3830,8240
9462,3830,7743
9463,3830,4647
9464,3833,8781
9465,3833,3843
9466,3834,7047
9467,3834,7637
9468,3834,8493
9469,3836,5794
9470,3837,5653
9471,3837,6890
9472,3838,6510
9473,3839,6616
9474,3839,6285
9475,3842,6671
9476,3842,7361
9477,3843,4139
9478,3844,8545
9479,3844,3977
9480,3845,8395
9481,3846,6724
9482,3846,4712
9483,3847,6319
9484,3847,5050
9485,3847,4096
9486,3847,4690
9487,3847,4910
9488,3848,9025
9489,3848,6517
9490,3848,5780
9491,3848,5968
9492,3849,6410
9493,3850,5080
9494,3850,5962
9495,3851,8436
9496,3851,8979
9497,3852,4117
9498,3852,7921
9499,3853,9012
9500,3854,4778
9501,3854,7880
9502,3855,9084
9503,3856,8246
9504,3856,4742
9505,3857,8567
9506,3857,3857
9507,3857,8136
9508,3858,3858
9509,3859,5526
9510,3859,5870
9511,3859,8947
9512,3860,6394
9513,3860,6336
9514,3860,5386
9515,3862,8523
9516,3862,8642
9517,3863,5828
9518,3863,4214
9519,3864,6350
9520,3864,8736
9521,3865,5615
9522,3865,7596
9523,3865,6697
9524,3866,3915
9525,3866,4842
9526,3867,8365
9527,3868,6822
9528,3869,5128
9529,3869,6451
9530,3869,6894
9531,3870,6402
9532,3870,4860
9533,3871,7663
9534,3871,3871
9535,3871,7363
9536,3872,6275
9537,3872,8582
9538,3873,5441
9539,3873,7188
9540,3874,6936
9541,3874,3874
9542,3875,8475
9543,3876,8963
9544,3878,8955
9545,3879,8500
9546,3879,8025
9547,3881,6412
9548,3881,6141
9549,3884,8893
9550,3885,3885
9551,3886,6455
9552,3886,7803
9553,3887,9064
9554,3887,3887
9555,3889,8898
9556,3889,4235
9557,3890,5284
9558,3890,5510
9559,3891,3891
9560,3892,5896
9561,3892,6811
9562,3893,6868
9563,3893,8210
9564,3894,8829
9565,3895,8316
9566,3896,3896
9567,3896,6423
9568,3897,7835
9569,3899,3930
9570,3899,6040
9571,3899,5169
9572,3900,6281
9573,3901,6711
9574,3901,4103
9575,3903,5752
9576,3903,3944
9577,3904,6767
9578,3904,4985
9579,3905,6156
9580,3905,5917
9581,3907,8438
9582,3908,8268
9583,3909,7328
9584,3909,5520
9585,3909,8633
9586,3909,5482
9587,3910,6357
9588,3911,7048
9589,3912,8019
9590,3913,7689
9591,3913,5327
9592,3914,7315
9593,3915,4312
9594,3915,3952
9595,3915,5250
9596,3917,6943
9597,3917,6536
9598,3918,5945
9599,3918,3918
9600,3918,3967
9601,3919,5190
9602,3921,5581
9603,3922,4760
9604,3922,8149
9605,3923,7504
9606,3923,7298
9607,3923,7975
9608,3923,7733
9609,3923,5407
9610,3924,6845
9611,3924,8854
9612,3924,7859
9613,3925,7119
9614,3925,6778
9615,3926,8322
9616,3926,3926
9617,3926,7226
9618,3927,8444
9619,3928,6476
9620,3928,3928
9621,3929,4569
9622,3929,4659
9623,3930,5019
9624,3931,7051
9625,3932,4264
9626,3933,6252
9627,3933,8761
9628,3934,6323
9629,3934,4773
9630,3934,5617
9631,3935,7001
9632,3935,6691
9633,3935,9073
9634,3936,7609
9635,3936,6294
9636,3936,5196
9637,3938,9123
9638,3938,9178
9639,3939,7848
9640,3939,3939
9641,3940,5840
9642,3941,4256
9643,3942,6190
9644,3943,7153
9645,3943,6364
9646,3944,5752
9647,3945,7499
9648,3946,5763
9649,3947,6509
9650,3948,7408
9651,3948,5637
9652,3949,7709
9653,3950,4747
9654,3950,7738
9655,3951,5076
9656,3951,4053
9657,3951,5423
9658,3951,4046
9659,3952,5784
9660,3953,4160
9661,3953,8213
9662,3954,6459
9663,3954,7446
9664,3955,8162
9665,3956,5108
9666,3956,6763
9667,3956,8079
9668,3956,8783
9669,3957,5292
9670,3959,5066
9671,3959,6522
9672,3960,6169
9673,3960,7932
9674,3961,7918
9675,3962,8017
9676,3966,5455
9677,3966,7036
9678,3967,7748
9679,3967,4325
9680,3967,8869
9681,3968,8822
9682,3969,7785
9683,3970,3970
9684,3971,8793
9685,3971,7718
9686,3972,6625
9687,3973,8641
9688,3973,6712
9689,3974,8901
9690,3974,4993
9691,3975,4168
9692,3975,6716
9693,3976,5806
9694,3978,4468
9695,3979,8851
9696,3981,6389
9697,3981,6495
9698,3982,6343
9699,3982,6076
9700,3983,8904
9701,3983,4147
9702,3983,7258
9703,3984,3984
9704,3985,4925
9705,3987,5381
9706,3987,3987
9707,3988,5916
9708,3988,4475
9709,3989,8356
9710,3989,4223
9711,3990,8621
9712,3990,6737
9713,3990,9226
9714,3990,8862
9715,3990,6446
9716,3990,8855
9717,3991,7024
9718,3991,9154
9719,3992,8825
9720,3993,4616
9721,3993,8842
9722,3994,6600
9723,3994,6016
9724,3994,7790
9725,3994,3994
9726,3995,6048
9727,3995,6091
9728,3996,4910
9729,3996,7606
9730,3996,9233
9731,3997,7769
9732,3997,7329
9733,3998,8113
9734,3999,4375
9735,3999,5231
9736,4000,6103
9737,4001,6455
9738,4002,4703
9739,4004,8824
9740,4005,8807
9741,4006,9091
9742,4006,7767
9743,4007,8989
9744,4008,4067
9745,4008,5313
9746,4008,8701
9747,4009,5346
9748,4009,7511
9749,4009,6631
9750,4009,4739
9751,4009,4855
9752,4010,7737
9753,4010,4010
9754,4010,9107
9755,4010,6880
9756,4011,5904
9757,4012,6910
9758,4012,5104
9759,4013,4013
9760,4014,6593
9761,4014,7489
9762,4015,5734
9763,4015,6323
9764,4015,5658
9765,4015,4015
9766,4016,9043
9767,4016,8450
9768,4017,8299
9769,4018,6009
9770,4018,5507
9771,4018,7638
9772,4019,4205
9773,4020,5069
9774,4020,7272
9775,4021,4849
9776,4021,8777
9777,4022,7314
9778,4022,6383
9779,4022,7797
9780,4022,8793
9781,4022,7554
9782,4022,6800
9783,4023,4649
9784,4023,8015
9785,4024,4243
9786,4025,9118
9787,4025,7198
9788,4025,5930
9789,4025,8686
9790,4025,4208
9791,4025,5705
9792,4025,4238
9793,4026,8116
9794,4026,7737
9795,4027,4251
9796,4027,5267
9797,4028,5047
9798,4028,6113
9799,4029,4971
9800,4029,5239
9801,4030,5422
9802,4031,6117
9803,4032,8911
9804,4033,6033
9805,4035,6024
9806,4035,8152
9807,4035,6938
9808,4035,6710
9809,4036,8976
9810,4037,8928
9811,4037,5221
9812,4038,7259
9813,4038,4816
9814,4039,4540
9815,4040,7307
9816,4041,8256
9817,4041,4537
9818,4041,5528
9819,4043,8745
9820,4043,8395
9821,4044,4529
9822,4044,8447
9823,4045,6777
9824,4046,6511
9825,4046,5740
9826,4047,8556
9827,4048,4857
9828,4048,8618
9829,4049,8948
9830,4049,5478
9831,4050,6853
9832,4050,7104
9833,4050,5357
9834,4051,4165
9835,4051,6320
9836,4052,6308
9837,4053,4309
9838,4053,8448
9839,4053,4198
9840,4054,4918
9841,4055,6249
9842,4055,8934
9843,4056,4635
9844,4057,9050
9845,4058,4993
9846,4060,4220
9847,4060,7411
9848,4062,6190
9849,4063,7954
9850,4064,7008
9851,4064,6090
9852,4064,8175
9853,4065,6686
9854,4065,5059
9855,4066,7085
9856,4066,5739
9857,4067,8701
9858,4067,6527
9859,4068,4480
9860,4069,6910
9861,4070,4681
9862,4070,6165
9863,4071,5971
9864,4071,6793
9865,4072,8926
9866,4073,8845
9867,4073,5084
9868,4074,5780
9869,4076,5943
9870,4076,6010
9871,4077,6785
9872,4077,8821
9873,4078,4213
9874,4078,7306
9875,4079,6642
9876,4079,8879
9877,4079,7543
9878,4079,7870
9879,4080,8805
9880,4081,4806
9881,4082,5867
9882,4083,4083
9883,4083,8988
9884,4084,8386
9885,4084,5354
9886,4085,4085
9887,4087,8418
9888,4087,7038
9889,4088,4224
9890,4088,8755
9891,4088,6065
9892,4090,8884
9893,4090,5171
9894,4090,6832
9895,4090,6097
9896,4090,4090
9897,4090,4284
9898,4090,4834
9899,4090,8087
9900,4092,4615
9901,4094,4430
9902,4095,8604
9903,4095,4095
9904,4096,6957
9905,4097,4602
9906,4097,5553
9907,4097,4853
9908,4097,6953
9909,4098,6724
9910,4098,4098
9911,4099,4142
9912,4100,8039
9913,4101,5330
9914,4101,8379
9915,4102,7125
9916,4102,8518
9917,4103,7919
9918,4103,5020
9919,4103,6711
9920,4104,5118
9921,4104,8311
9922,4105,4919
9923,4105,5307
9924,4107,8150
9925,4107,4239
9926,4107,7275
9927,4108,6292
9928,4108,6183
9929,4108,8129
9930,4110,6568
9931,4110,4110
9932,4110,6906
9933,4111,7642
9934,4111,4111
9935,4111,5775
9936,4112,6375
9937,4113,5683
9938,4113,4624
9939,4115,8647
9940,4116,8747
9941,4117,6861
9942,4119,8318
9943,4121,7948
9944,4121,5541
9945,4121,6222
9946,4122,6453
9947,4123,8160
9948,4123,8657
9949,4124,7094
9950,4125,6145
9951,4126,8715
9952,4126,8894
9953,4126,8084
9954,4126,4611
9955,4126,7183
9956,4127,6669
9957,4127,8619
9958,4127,8901
9959,4128,7682
9960,4128,6857
9961,4128,5155
9962,4128,6553
9963,4129,8629
9964,4130,5679
9965,4131,9179
9966,4132,8876
9967,4133,8482
9968,4133,7583
9969,4133,4980
9970,4133,8501
9971,4135,4304
9972,4135,6632
9973,4136,7103
9974,4136,6716
9975,4136,4168
9976,4137,4588
9977,4137,5294
9978,4138,4450
9979,4138,8619
9980,4140,6842
9981,4140,6627
9982,4140,8359
9983,4141,5663
9984,4141,5833
9985,4143,5579
9986,4144,7899
9987,4144,9117
9988,4145,4784
9989,4145,7425
9990,4146,5144
9991,4146,6979
9992,4147,6153
9993,4147,7258
9994,4147,4793
9995,4147,8417
9996,4147,8522
9997,4147,8416
9998,4147,4414
9999,4148,4845
10000,4149,7685
10001,4150,4772
10002,4152,5747
10003,4153,8698
10004,4154,4495
10005,4154,5761
10006,4156,8851
10007,4156,7000
10008,4156,4481
10009,4157,7338
10010,4158,6488
10011,4158,8373
10012,4159,8404
10013,4159,4245
10014,4159,6243
10015,4159,8849
10016,4160,4841
10017,4160,8390
10018,4160,6813
10019,4160,8073
10020,4161,5439
10021,4162,8193
10022,4163,5712
10023,4163,6141
10024,4163,6412
10025,4163,7806
10026,4164,5527
10027,4164,5856
10028,4166,8579
10029,4167,5930
10030,4168,5623
10031,4169,6043
10032,4169,4169
10033,4171,7735
10034,4171,4171
10035,4171,8757
10036,4172,7123
10037,4173,7870
10038,4174,6781
10039,4174,4721
10040,4175,4768
10041,4176,4817
10042,4177,5302
10043,4177,6709
10044,4178,5206
10045,4178,4546
10046,4180,6569
10047,4182,7023
10048,4182,4815
10049,4183,7505
10050,4183,5954
10051,4183,7421
10052,4184,8544
10053,4185,6034
10054,4186,8287
10055,4187,6524
10056,4187,7616
10057,4188,6439
10058,4189,8966
10059,4189,5822
10060,4189,6443
10061,4189,6425
10062,4190,7853
10063,4191,4944
10064,4191,5701
10065,4191,7152
10066,4191,7130
10067,4192,4507
10068,4192,5115
10069,4193,7587
10070,4193,5303
10071,4195,4941
10072,4196,7598
10073,4197,8697
10074,4197,9056
10075,4200,9003
10076,4200,5695
10077,4201,7746
10078,4201,9269
10079,4201,7631
10080,4202,8481
10081,4203,6116
10082,4203,4826
10083,4204,5366
10084,4205,6509
10085,4206,5596
10086,4206,5752
10087,4207,6401
10088,4207,9170
10089,4208,9118
10090,4209,6829
10091,4209,7118
10092,4210,4222
10093,4211,5148
10094,4211,8769
10095,4212,4750
10096,4212,8070
10097,4212,5547
10098,4213,4213
10099,4214,8349
10100,4214,7884
10101,4214,7470
10102,4214,8353
10103,4214,6546
10104,4214,4214
10105,4215,5668
10106,4215,7769
10107,4215,7329
10108,4216,5694
10109,4217,7532
10110,4217,5409
10111,4217,6878
10112,4218,7383
10113,4218,8640
10114,4219,5464
10115,4219,8074
10116,4221,8309
10117,4221,6170
10118,4222,5965
10119,4223,7103
10120,4224,6065
10121,4224,8416
10122,4224,4224
10123,4224,9018
10124,4224,8755
10125,4224,9046
10126,4224,9039
10127,4224,5452
10128,4225,4294
10129,4227,8912
10130,4227,8865
10131,4228,6697
10132,4228,5489
10133,4229,5164
10134,4229,5031
10135,4230,7650
10136,4231,5426
10137,4231,4995
10138,4232,4877
10139,4233,7114
10140,4235,6785
10141,4235,5367
10142,4236,5575
10143,4237,6234
10144,4238,6945
10145,4239,7197
10146,4239,6757
10147,4239,4252
10148,4239,8216
10149,4239,7216
10150,4240,4812
10151,4240,6147
10152,4241,7526
10153,4241,5402
10154,4241,8400
10155,4241,6870
10156,4242,7956
10157,4242,4634
10158,4244,6687
10159,4244,5433
10160,4245,8736
10161,4246,4368
10162,4246,5165
10163,4248,6006
10164,4249,6647
10165,4250,7973
10166,4250,8021
10167,4251,7396
10168,4252,6757
10169,4252,7216
10170,4253,8164
10171,4254,6574
10172,4254,6491
10173,4257,6418
10174,4257,8342
10175,4258,6718
10176,4258,9053
10177,4258,6299
10178,4260,6655
10179,4260,5416
10180,4260,5446
10181,4261,7057
10182,4261,7702
10183,4261,6835
10184,4261,6035
10185,4261,7712
10186,4261,4970
10187,4263,5383
10188,4266,5174
10189,4267,7493
10190,4268,6107
10191,4270,6245
10192,4271,6008
10193,4271,5166
10194,4272,5137
10195,4272,7598
10196,4273,9118
10197,4273,7241
